sourceCode,sourceName,sourceFrequency,conceptId,sourceAutoAssignedConceptIds,conceptName,domainId,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:approvedBy,ADD_INFO:approvedOn,ADD_INFO:numberOfConcepts,ADD_INFO:customConcept,ADD_INFO:lastAthenaFilter
MEASUREMENT_=,=,,4172703,4172703,=,Meas Value Operator,0,APPROVED,EQUAL,peter,1693693511596,,,peter,1693693497756,,pj,1693693522108,1,,=
